ID,Tittle,Category ID,Store Id,RedirectUrl,Description,,type of coupon,MetaTittle,MetaKeyword,MetaDescription,Code,Image,ExpiryDate,Position,Status,UserID,Date,UpdateDate,ShowOnHome,TittlePostFix,Prefix,Postfix,Tag,Details,Desp
,200,20,65,www.intersport.fr,200€ reduction on mountain biking,,,,,,,,50039
,0.4,20,66,kswiss.fr,40% discount,Up to 40% off men's tennis shoes.,,,,,,,45889
,0.1,20,66,kswiss.fr,10% off when you subscribe to the newsletter,,,,,,,,
,Free delivery,20,66,kswiss.fr,Free delivery from 60€ of purchases,,,,,,,,
,60,20,66,kswiss.fr,60€ reduction,,,,,,,,
,0.2,20,66,kswiss.fr,20% off children's shoes,,,,,,,,45973
,0.61,20,67,www.laboutiqueduhauttalon.fr,Up to 61% off boots,,,,,,,,45952
,0.1,20,67,www.laboutiqueduhauttalon.fr,Save up to 10% on women's pumps,,,,,,,,45854
,Free delivery,20,67,www.laboutiqueduhauttalon.fr,Free delivery from 90€ of purchases,,,,,,,,
,"19,95€",20,67,www.laboutiqueduhauttalon.fr,Men's costumes from €19.95,,,,,,,,45959
,"94,95€",20,67,www.laboutiqueduhauttalon.fr,Ankle boots from €94.95,,,,,,,,45854
,0.3,25,68,all.accor.com,30% discount,Up to 30% off 2-night stays,,,,,,,
,107,25,68,all.accor.com,Mercure Budapest Castle Hill 4 stars from €107,,,,,,,,45880
,169,25,68,all.accor.com,Novotel Brussels near the Grand Place from 169€,,,,,,,,
,80,25,68,all.accor.com,ibis Antwerpen Centrum from €80,,,,,,,,45889
,392,25,68,all.accor.com,Novotel Paris Les Halles from €392,,,,,,,,
,0.05,25,69,www.hotel-bb.com,5% discount,Up to 5% off on certain reservations at the Bb hotel.,,,,,,,45882
,99,25,69,www.hotel-bb.com,2 nights from €79 and 3 nights from €99,,,,,,,,45882
,0.1,25,69,www.hotel-bb.com,10% off your reservation,10% discount offer on B&B and Club hotel reservations.,,,,,,,45883
,0.3,25,70,en.chatelreservation.com,Up to 30% off on Châtel ski equipment,,,,,,,,45660
,0.15,25,70,en.chatelreservation.com,15% discount on Châtel ski pass and Portes du Soleil ski pass,,,,,,,,45659
,0.15,25,70,en.chatelreservation.com,15% reduction on the 45-minute Zen cocoon session,,,,,,,,45660
,0.25,25,71,www.danubiushotels.com,25% off selected hotels at Danubius Hotels,,,,,,,,
,0.2,25,71,www.danubiushotels.com,Up to 20% off hotels in Budapest,,,,,,,,
,0.2,25,71,www.danubiushotels.com,20% discount on city hotels,,,,,,,,
,0.2,25,72,fr.eveniahotels.com,Save 20% on vacation bookings,,,,,,,,46583
,0.1,25,72,fr.eveniahotels.com,Up to 10% discount on hotel reservations in Panama,,,,,,,,46583
,0.35,25,72,fr.eveniahotels.com,Save up to 35% on selected bookings,,,,,,,,47086
,0.15,25,72,fr.eveniahotels.com,Up to 15% off Hotel + package,,,,,,,,46946
,0.2,25,72,fr.eveniahotels.com,20% off ski reservations,,,,,,,,46925
,0.05,25,73,www.guitarthotels.com,Up To 5% Off Guitart Central Park Aqua Resort Hotel,,,,,,,,45769
,0.04,25,73,www.guitarthotels.com,Save up to 4% on the Junior Family Suite,,,,,,,,45770
,0.05,25,73,www.guitarthotels.com,Up to 5% off Executive Room hotel,,,,,,,,45763
,0.03,25,73,www.guitarthotels.com,Get up to 3% off the Comfort Double Room,,,,,,,,45763
,0.19,25,73,www.guitarthotels.com,Save up to 19% on an apartment with views of the Cerdanya valley,,,,,,,,45763
,0.5,25,74,www.h10hotels.com,50% discount,Up to 61% off breakfast at selected hotel.,,,,,,,45882
,0.12,25,74,www.h10hotels.com,12% discount on booking at H10 Roma Città,,,,,,,,45883
,0.14000000000000001,25,74,www.h10hotels.com,Up to -14%,14% off booking a resort in Tenerife.,,,,,,,45877
,0.2,25,74,www.h10hotels.com,20% discount offer on your next vacation,,,,,,,,
,0.2,25,75,www.iberostar.com,Up to 20% off,Save Up To 20% Sitewide,,,,,,,45771
,150,25,75,www.iberostar.com,Book Iberostar Pinos Park 150€,,,,,,,,45700
,109,25,75,www.iberostar.com,Book Iberostar Heritage Grand Mencey from €109,,,,,,,,45637
,153,25,75,www.iberostar.com,Book Iberostar Royal Andalus from 153€,,,,,,,,45778
,37,25,76,kiwitaxi.com,Rent a car from Tivat Airport to Kotor from 37€,,,,,,,,45777
,60,25,76,kiwitaxi.com,Rent cars from Tessera airport to Venice port from 60€,,,,,,,,45797
,42,25,76,kiwitaxi.com,Rent cars from Sol Airport to Malaga from 42€,,,,,,,,45708
,30,25,76,kiwitaxi.com,"Rent cars from Dalaman Airport to Lykia World, Fethiye from 30€",,,,,,,,45944
,48,25,76,kiwitaxi.com,Rent a car from Bangkok Airport to Jomtien Beach from €48,,,,,,,," April 24, 2025"
,0.1,25,77,www.lodge-coco.com,10% discount on the first night,,,,,,,,45770
,0.3,25,77,www.lodge-coco.com,30% off your selected reservation,,,,,,,,45762
,"7,99€",25,77,www.lodge-coco.com,Guadeloupe Travel Diary from €7.99,,,,,,,,45763
,"5,95€",25,77,www.lodge-coco.com,Petit Futé Guadeloupe Guide Notebook from €5.95,,,,,,,,45757
,"9,99€",25,77,www.lodge-coco.com,Guadeloupe from €9.99,,,,,,,,45762
,0.05,25,78,www.nh-hotels.com,5% off sitewide,,,,,,,,45853
,"344,94€",25,78,www.nh-hotels.com,Hotel in New York from €344.94/night,,,,,,,,45799
,"100,10€",25,78,www.nh-hotels.com,Hotel in Mexico from €100.10/per night,,,,,,,," May 15, 2025"
,"129,95€",25,78,www.nh-hotels.com,Hotels in Buenos Aires from €129.95/night,,,,,,,,45792
,"213,43€",25,78,www.nh-hotels.com,Hotels in Bogota from €213.43/per night,,,,,,,,45791
,0.31,25,79,www.onahotels.com,Save up to 31% on half board at Excel Hotels,,,,,,,,45769
,0.32,25,79,www.onahotels.com,Up to 32% off Excel Hotels Breakfast included,,,,,,,,45945
,Special price,25,79,www.onahotels.com,Ona Valle Romano from €84,,,,,,,,45769
,Low price,25,79,www.onahotels.com,Ona Marinas de Nerja from €98,,,,,,,,45776
,15,25,80,www.plopsa.be,Up to €15 Promo Code,Up to €15 on ticket reservations,,,,,PLOPS DEALS,,
,0.5,25,80,www.plopsa.be,Up to 50% Discount,Up to 50% off select ticket bookings,,,,,,,45657
,39,25,80,www.plopsa.be,Tickets from 39€ at Plopsa Hotel,,,,,,,,
,21,25,81,www.roomdi.com,Astoria palace hotel reservation from €21,,,,,,,,45884
,18,25,81,www.roomdi.com,Mercure Palermo Centro reservation from 18€,,,,,,,,45882
,0.32,25,82,www.sowell.fr,32% off,Save 32% on Shepherds Hotel bookings,,,,,,,45518
,0.33,25,82,www.sowell.fr,33% reduction on the Hôtel du Roi & SPA,,,,,,,,45882
,0.33,25,82,www.sowell.fr,35% discount,35% discount on bookings at The Oleanders hotels.,,,,,,,45894
,0.1,25,82,www.sowell.fr,10% off Les Chevaliers,,,,,,,,"uly 16, 2025"
,55,25,82,www.sowell.fr,55€ reduction by subscribing to the newsletter,,,,,,,,
,198,25,83,www.thalassa.com,Novotel thalassa ile d'oléron from 198€,,,,,,,,45881
,212,25,83,www.thalassa.com,Thalasso & spa hotel reservations from €212,,,,,,,,45882
,189,25,83,www.thalassa.com,Reservations for Thalasso & Spa treatment programs from €189,,,,,,,,45854
,1296,25,83,www.thalassa.com,"The Sofitel Quiberon Thalassa spa hotel booking from €1,296",,,,,,,,45890
,1427,25,83,www.thalassa.com,"Booking an ibis le Touquet spa hotel from €1,427",,,,,,,,46188
,0.05,25,84,veranda-resorts.com,Up to 5% off, Up to 5% off the Hotel Véranda Paul et Virginie,,,,,,,45728
,0.1,25,84,veranda-resorts.com,10% off your next stay at a Veranda Resorts hotel,,,,,,,,45660
,0.05,25,84,veranda-resorts.com,Save up to 5% on your stay at Veranda Palmar Beach,,,,,,,,45660
,0.3,26,85,www.aboxtek.com,30% Aboxtek discount code,,,,,,ABOX30OFF,,
,0.45,26,85,www.aboxtek.com,Up to 45% off,Save 45% on ABOX vacuum sealing machine.,,,,,,,45821
,0.35,26,85,www.aboxtek.com,35% discount,35% off selected massage guns.,,,,,,,45881
,"203,06€",26,85,www.aboxtek.com,Standing Desk Converter Monitor Mounts From €203.06,ABOX Electric Standing Desk Converter Monitor Mounts from €203.06.,,,,,,,45882
,0.2,26,86,eu.baseus.com,20% code promo,"Save 20% on Baseus 10,000 mAh Power Bank.",,,,,MAG20,,45496
,0.2,26,86,eu.baseus.com,20% Advantage code,20% discount code on Basues A5 car vacuum cleaner.,,,,,SALEA5,,45437
,Free delivery,26,86,eu.baseus.com,Free delivery for orders over €20,,,,,,,,
,0.35,26,86,eu.baseus.com,35% off newsletter,Subscribe and get up to 35% off your first order.,,,,,,,
,0.3,26,86,eu.baseus.com,30% discount,30% off Baseus Blade2 65W 12000mAh Power Bank.,,,,,,,45895
,0.36,26,87,store.canon.fr,36% discount,Offer up to 36% off photo paper.,,,,,,,45859
,300,26,87,store.canon.fr,€300 reduction on hybrid cameras,,,,,,,,45874
,Free delivery,26,87,store.canon.fr,Free delivery from 30€ of purchases,,,,,,,,
,150,26,87,store.canon.fr,Up to - 150€,Save up to €150 on compact cameras.,,,,,,,45860
,"84,99€",26,87,store.canon.fr,Professional photo printers from €84.99,Canon imagePROGRAF PRO-300 A3 Plus printer from €84.99.,,,,,,,45847
,0.25,26,88,www.daolar.com,25% discount,Up to 25% off portable chargers for electric vehicles.,,,,,,," July 14, 2026"
,299,26,88,www.daolar.com,Wallbox from €299,,,,,,,,45888
,0.1,26,88,www.daolar.com,10% off when you subscribe to the newsletter,,,,,,,,
,0.35,26,88,www.daolar.com,Offer up to 35% off accessories,,,,,,,,46013
,0.25,26,88,www.daolar.com,25% Discount on Daolar 32A EV Charger Extension Cable,,,,,,,,
,50,26,89,fr.ecoflow.com,50€ Code de reduction EcoFlow,€50 off orders sitewide,,,,,EFNEW50,,45660
,0.05,26,89,fr.ecoflow.com,5% Code Promo EcoFlow,Save 5% on all orders,,,,,EFSAVE5,,45658
,0.05,26,89,fr.ecoflow.com,5% EcoFlow advantage code,5% discount on EcoFlow PowerStream balcony solar kit with waterproof battery,,,,,,,45448
,50,26,89,fr.ecoflow.com,Get a €50 EcoFlow Coupon,"All registered members can earn 1500 points if they complete the profile information or birthday. Then, they can exchange 1000 points for a €50 coupon.",,,,,,,45658
,1000,26,89,fr.ecoflow.com,Flash Sale: €1000 reduction on DELTA solar generators,,,,,,,,45660
,"19,95€",28,90,www.abelssoft.de,GClean from €19.95,,,,,,,,45881
,"12,66€",28,90,www.abelssoft.de,PhotoBoost from €12.66,,,,,,,,45881
,"29,95€",28,90,www.abelssoft.de,Abelssoft X-Loader from €29.95,,,,,,,,45875
,"29,95€",28,90,www.abelssoft.de,Easy backup from €29.95,,,,,,,,46190
,"19,95€",28,90,www.abelssoft.de,Find my files from €19.95,,,,,,,,
,0.3,28,91,bugfender.com,Save 30% on annual plans,,,,,,,,45855
,0.1,28,91,bugfender.com,10% off when you subscribe to the newsletter,,,,,,,,
,49,28,91,bugfender.com,Basic subscriptions from €49,,,,,,,,
,399,28,91,bugfender.com,Business subscriptions from €399,,,,,,,,45854
,89,28,91,bugfender.com,Pro subscriptions from €89,,,,,,,,
,0.22,28,92,www.ccleaner.com,Save 22% on CCleaner Pro Plus,,,,,,,,
,0.1,28,92,www.ccleaner.com,10% off when you subscribe to the newsletter,,,,,,,,
,Free delivery,28,92,www.ccleaner.com,Free delivery from 30€ of purchases,,,,,,,,
,20,28,92,www.ccleaner.com,Get the CCleaner Cloud solution from €20,,,,,,,,
,"29,95€",28,92,www.ccleaner.com,Buy CCleaner Pro from €29.95,,,,,,,,
,0.25,28,93,www.dealfuel.com,Exclusive Sale – 25% Off Aitorke,,,,,,aitorke25off,,45811
,0.2,28,93,www.dealfuel.com,20% Code Promo DealFuel,,,,,,SPOOKY20,,
,0.25,28,93,www.dealfuel.com,Flash Sale – Extra 25% Off Voice References,,,,,,vref25off,,45489
,0.7,28,93,www.dealfuel.com,Save up to 70% on office productivity courses,,,,,,,,
,0.1,28,93,www.dealfuel.com,Up to 10% Off Web Development Courses,,,,,,,,
,"69,95€",28,94,www.easeus-software.com,Data Recovery Assistant from €69.95,,,,,,,,46121
,199,28,94,www.easeus-software.com,1-year subscription to Windows Server Backup starting at €199,,,,,,,,
,69,28,94,www.easeus-software.com,TodoPhoto recovery from €69,,,,,,,,46128
,,28,96,www.gdata.fr,1 complete solution to protect your Windows computer from €29.95,"Protection against viruses, software and other harmful software",,,,,,,
,,28,96,www.gdata.fr,Complete protection for your Mac computer from €39.95,Real-time protection without loss of performance,,,,,,,
,,28,96,www.gdata.fr,Complete protection for your Mac computer from €39.95,Quarantine suspicious files,,,,,,,
,0.2,28,97,www.hidden24.co.uk,20% off,20% off 12 month plains,,,,,,,
,0.1,28,97,www.hidden24.co.uk,Save 10% on 3 month subscriptions,,,,,,,,
,Best price,28,97,www.hidden24.co.uk,1 month plains from 5€,,,,,,,,45659
,"40,50€",29,99,abc-meubles.com,Suspended wooden bedside shelf from €40.50,,,,,,,,
,Free delivery,29,99,abc-meubles.com,Free delivery from 400€ of purchases,,,,,,,,
,"5,50€",29,99,abc-meubles.com,Blue wooden shelf from €5.50,,,,,,,,
,35,29,99,abc-meubles.com,Drawer for cube 50 from €35,,,,,,,,
,232,29,99,abc-meubles.com,Wooden bookcase from €232,,,,,,,,
,0.28000000000000003,29,100,www.backjoy.eu,28% off,Up to 28% off ergonomic cushions,,,,,,,45576
,0.18,29,100,www.backjoy.eu,18% discount,Save up to 18% on back massagers,,,,,,," July 09, 2025"
,0.3,29,100,www.backjoy.eu,Up to 30% off heating pad,,,,,,,,45854
,Free delivery,29,100,www.backjoy.eu,Free delivery from 40€ of purchases,,,,,,,,
,0.25,29,100,www.backjoy.eu,Save 25% on Acupressure Mat,,,,,,,,45973
,22,29,101,www.chambrekids.com,Baby duvet 100x135 cm and pillow 40x60 cm from €22,,,,,,,,45876
,10,29,101,www.chambrekids.com,10€ reduction by subscribing to the newsletter,,,,,,,,
,16,29,101,www.chambrekids.com,Pillowcase 40x60 cm from €16,,,,,,,,45847
,26,29,101,www.chambrekids.com,Baby changing table mattress from €26,,,,,,,,45813
,49,29,101,www.chambrekids.com,40x80 cm mattress from €49,,,,,,,,45854
,0.09,29,102,www.delife.eu,9% Code Promo DELIFE,"9% off sitewide, except sale items.",,,,,RGP2S7,,45443
,10,29,102,www.delife.eu,Subscribe to the DELIFE Meubles newsletter and benefit from a €10 voucher,,,,,,,,45660
,0.55000000000000004,29,102,www.delife.eu,Up to 55% off lounge chairs,,,,,,,,45492
,0.5,29,102,www.delife.eu,Up to a chilling 50% off,Simply monstrous savings. ,,,,,,,45527
,0.45,29,102,www.delife.eu,Up to 45% off Hallway Furniture,,,,,,,,45464
,40,29,103,www.elecwish.com,Mother's Day Promo: €40 reduction from €299 purchase,,,,,,,,45442
,20,29,103,www.elecwish.com,Mother's Day Promo: €20 reduction from €99 purchase,,,,,,,,45443
,30,29,103,www.elecwish.com,Mother's Day Promo: €30 reduction from €199 purchase,,,,,,,,45443
,0.15,29,103,www.elecwish.com,Discount Code: 15% Off Sitewide,,,,,,SIMPLYCODES15,,45645
,0.15,29,103,www.elecwish.com,15% promotional code,Get 15% Off Sitewide At Elecwish,,,,,BACK,,45652
,Free delivery,29,104,www.famous-design.com,Free delivery from 50€ of purchases,,,,,,,,
,10,29,104,www.famous-design.com,10€ reduction by subscribing to the newsletter,,,,,,,,
,0.4,29,105,fr.homary.com,Offer up to 40% off on storefronts,,,,,,,,45770
,0.5,29,105,fr.homary.com,50% discount,Save up to 50% on vanity stools.,,,,,,,45889
,0.28000000000000003,29,105,fr.homary.com,Up to 28% off kitchen sink,,,,,,,,45981
,0.5,29,105,fr.homary.com,50% discount,50% off selected sink accessories.,,,,,,,45899
,0.38,29,105,fr.homary.com,38% off bathtubs,,,,,,,,45883
,0.15,29,106,www.iod-design.fr,Offer up to 15% off sofas,,,,,,,,45853
,0.15,29,106,www.iod-design.fr,Up to 15% off armchairs,,,,,,,,45827
,0.15,29,106,www.iod-design.fr,15% off outdoor bar stool,,,,,,,,
,175,29,107,kavehome.com,Stools from 175€,,,,,,,,45889
,165,29,107,kavehome.com,Chairs from 165€,,,,,,,,45852
,109,29,107,kavehome.com,Shelves from €109,,,,,,,,45853
,115,29,107,kavehome.com,Floor lamps from 115€,,,,,,,,45853
,195,29,107,kavehome.com,Wall lights from 195€,,,,,,,,45855
,0.2,29,108,www.lesbellesvies.fr,20% discount,Offer up to 20% off hybrid mattresses,,,,,,,45890
,"2,30€",29,108,www.lesbellesvies.fr,Vintage sofas from €2.30,,,,,,,,
,90,29,108,www.lesbellesvies.fr,Vintage armchairs from €90,,,,,,,,
,0.08,29,108,www.lesbellesvies.fr,8% off,Up to 8% off pendants and ceiling lights,,,,,,,45847
,0.15,29,108,www.lesbellesvies.fr,Up to 15%,15% off selected table lamps,,,,,,,45883
,0.15,29,109,www.madura.com,15% Code promo Madura,,,,,,WELCOME15,,
,0.2,29,109,www.madura.com,20% off your next order by subscribing to the newsletter,,,,,,,,46212
,Free delivery,29,109,www.madura.com,Free delivery from 50€ of purchases,,,,,,,,46049
,0.5,29,109,www.madura.com,Up to -50%,Up to 50% off selected products.,,,,,,,46078
,0.5,29,109,www.madura.com,50% off,Up to 50% off curtains and sheers.,,,,,,,46049
,0.1,29,110,www.nvgallery.com,10% on your first order over €500 by subscribing to the newsletter,,,,,,,,
,299,29,110,www.nvgallery.com,€299 discount on MASSAO - 3-seater sofa + armchair set,,,,,,,,46022
,Best price,29,110,www.nvgallery.com,BEL AIR - Outdoor lounge chair from €899,,,,,,,,46022
,Cheap price,29,110,www.nvgallery.com,IBIZA - Bathroom sink from €179,,,,,,,,46022
,,29,110,www.nvgallery.com,,,,,,,,,
,36,29,112,pacific-linea.com,Cushions from €36,,,,,,,,
,0.1,29,112,pacific-linea.com,10% off when you subscribe to the newsletter,,,,,,,,
,"44,30€",29,112,pacific-linea.com,Cushions from €36,,,,,,,,45853
,50,29,112,pacific-linea.com,Table clothes from 50€,,,,,,,,
,free delivery,29,112,pacific-linea.com,Benefit from free delivery on every order,,,,,,,,
,0.75,29,113,aerosus.fr,75% discount,Offer up to 75% off rectangle table,,,,,,,45854
,0.6,29,113,aerosus.fr,Up to 60% off Round Table,,,,,,,,
,0.75,29,113,aerosus.fr,75% discount,up to 75% off the Outdoor Dining Room discount sale,,,,,,,45854
,0.42,29,113,aerosus.fr,42% off armchair,,,,,,,,45860
,0.7,29,113,aerosus.fr,Up to 70% off chairs,,,,,,,,
,0.1,4,113,aerosus.fr,10% off select spare parts,,,,,,,,45659
,419,4,113,aerosus.fr,Citroën C5 from €419,,,,,,,,45854
,Free delivery,4,113,aerosus.fr,Get free delivery on every order,,,,,,,,
,549,4,113,aerosus.fr,BMW 1 Series shock absorber from €549,,,,,,,,45861
,269,4,113,aerosus.fr,VW Arteon/Arteon Shooting Brake shock absorber from €269,,,,,,,,
,Free delivery,4,115,fr.dyucycle.com,Get free delivery on every order,,,,,,,,
,0.3,4,115,fr.dyucycle.com,30% off,Valentine's Day Sale: Up to 30% off selected items.,,,,,,,46583
,0.12,4,115,fr.dyucycle.com,Up to -12%,Up to 12% off electric bike rear basket.,,,,,,,46587
,0.3,4,115,fr.dyucycle.com,30% off,Save up to 30% off e-bikes.,,,,,,,46582
,0.2,4,115,fr.dyucycle.com,20% off,Save up to 20% off chargers.,,,,,,,46598
,0.15,4,116,www.enginediy.com,15% Code Promo Enginediy,15% off all orders,,,,,ED15,,45659
,0.1,4,116,www.enginediy.com,10% Code Promo Enginediy,,,,,,2024,,45660
,300,4,116,www.enginediy.com,300€ Code de reduction Enginediy,,,,,,4Stroke,,45660
,"921,15€",4,116,www.enginediy.com,Jet engine kit from €921.15,,,,,,,,45660
,"230,28€",4,116,www.enginediy.com,RC car and accessories from €230.28,,,,,,,,45660
,0.05,4,117,www.fc-moto.de,Discount code: 5% off sitewide,,,,,,FCMD5N,,45448
,0.91,4,117,www.fc-moto.de,Up to 91% off selected bike accessories,,,,,,,,45660
,0.83,4,117,www.fc-moto.de,Save up to 83% on motorcycle pants,,,,,,,,45660
,0.78,4,117,www.fc-moto.de,Save up to 78% on motorcycle boots,,,,,,,,45653
,0.71,4,117,www.fc-moto.de,Up to 71% off motorcycle jackets,,,,,,,,45660
,0.1,4,119,happyrunsports.com,10% off selected electric bikes,,,,,,,,
,5,4,119,happyrunsports.com,5€ reduction on subscription to the Newsletter,,,,,,,,
,"12,73€",4,119,happyrunsports.com,Electric motorcycle from €12.73,,,,,,,,45848
,0.26,4,119,happyrunsports.com,26% off,26% off selected e-bike accessories,,,,,,,
,0.15,4,119,happyrunsports.com,15% Off Electric Kids Electric Bike,,,,,,,,
,20,4,120,www.idgarages.com,Code promo 20€,Promo code of 20€ on your first order,,,,,BONUS20,,45946
,20,4,120,www.idgarages.com,€20 reduction offer,Benefit from a €20 reduction on purchases over €200 on any appointment,,,,,,,45722
,"42,75€",4,120,www.idgarages.com,Oil change RENAULT CLIO III 1.5 DCI 75 HP from €42.75,,,,,,,,45765
,"219,00€",4,120,www.idgarages.com,Shock absorber change for OPEL CORSA C 1.2 80 HP from €219.00,,,,,,,,45668
,"44,00€",4,120,www.idgarages.com,Cheap parallelism of AUDI A3 III 1.4 TSFI 150 from €44.00,,,,,,,,45753
,0.3,4,121,www.leminirider.fr,30% discount,Offer up to 30% off electric cars for kids.,,,,,,," July 09, 2025"
,0.1,4,121,www.leminirider.fr,10% off when you subscribe to the newsletter,,,,,,,,
,Free delivery,4,121,www.leminirider.fr,Free delivery from 30€ of purchases,,,,,,,,
,0.15,4,121,www.leminirider.fr,15% off motor oils,,,,,,,,
,0.1,4,121,www.leminirider.fr,10% discount,10% off sale on selected masks,,,,,,,
,0.3,4,122,marko-helmets.com,Up to 30% off Cadence headphones,,,,,,,,45877
,0.3,4,122,marko-helmets.com,Up to 30% off the Le tandem helmet,,,,,,,,45863
,Best price,4,122,marko-helmets.com,The full moon helmet from €359.95,,,,,,,,46016
,Low price,4,122,marko-helmets.com,The dark side helmet from €449,,,,,,,,45855
,Best price,4,122,marko-helmets.com,Accessory from €39.95,,,,,,,,45882
,48,4,123,www.nicecnc.com,Yamaha Graphics is available from €48,,,,,,,,45658
,Newsletter,4,123,www.nicecnc.com,Subscribe to the Newsletter and receive the latest promotions,,,,,,,,
,0.11,5,124,www.atelier19.net,Offer up to 11% off on 3 Eternal Roses on stems,,,,,,,,45854
,0.2,5,124,www.atelier19.net,20% off flower sale,,,,,,,,
,Free delivery,5,124,www.atelier19.net,Get free delivery on every order,,,,,,,,
,89,5,124,www.atelier19.net,Square collection box of 9 eternal roses from €89,,,,,,,," June 06, 2025"
,149,5,124,www.atelier19.net,Hat box collection 15 eternal roses from €149,,,,,,,,46003
,0.1,5,125,fr-fr.bakker.com,10% Code Promo Bakker France,10% off all orders,,,,,WINTER10,,45660
,0.6,5,125,fr-fr.bakker.com,Flash Sale: Up to 60% off selected products,,,,,,,," January 09, 2026"
,"2,95€",5,125,fr-fr.bakker.com,Outdoor pots from €2.95,,,,,,,,
,0.1,5,125,fr-fr.bakker.com,10% off when you subscribe to the newsletter,,,,,,,,
,free,5,125,fr-fr.bakker.com,Free delivery from 59€ of purchases,,,,,,,,
,"29,90€",5,126,caliptus.fr,Bouquet of 15 varied Roses 40cm from €29.90,,,,,,,,45847
,"24,99€",5,126,caliptus.fr,Mixed orchid and its planter from €24.99,,,,,,,," July 16, 2025"
,"39,90€",5,126,caliptus.fr,Valentine's Day Bouquet Subscription from €39.90,,,,,,,,
,"59,90€",5,126,caliptus.fr,XL Country Bouquet from €59.90,,,,,,,,
,"6,90€",5,126,caliptus.fr,Eucalyptus perfume extract from €6.90,,,,,,,,
,"3,40€",5,127,www.dutchgrown.fr,Flower bulb from €3.40,,,,,,,,45854
,"9,20€",5,127,www.dutchgrown.fr,Saffron crocus from €9.20,,,,,,,,45973
,"9,90€",5,127,www.dutchgrown.fr,Indoor daffodil Paperwhites from €9.90,,,,,,,,45980
,"3,50€",5,127,www.dutchgrown.fr,Puschkinia limonetica from €3.50,,,,,,,,45981
,"6,15€",5,127,www.dutchgrown.fr,Galanthus Elwesii Snowdrop from €6.15,,,,,,,,45867
,30,5,128,www.entrefleuristes.com,Wedding and engagement flowers from €30,,,,,,,,45883
,28,5,128,www.entrefleuristes.com,Birthday flower from 28€,,,,,,,,45882
,28,5,128,www.entrefleuristes.com,Seasonal plant flowers from €28,,,,,,,,45890
,30,5,128,www.entrefleuristes.com,Depolluting plants flower from €30,,,,,,,,46016
,28,5,128,www.entrefleuristes.com,Flowering plants from €28,,,,,,,,45897
,0.3,5,129,www.floraqueen.com,Valentine's Day Sale: Up to 30% off roses,,,,,,,,45847
,"35,90€",5,129,www.floraqueen.com,Gerbera flowers from €35.90,,,,,,,,
,"31,90€",5,129,www.floraqueen.com,Red roses from €31.90,,,,,,,,
,"34,90€",5,129,www.floraqueen.com,Bouquets of roses from €34.90,,,,,,,,
,"44,90€",5,129,www.floraqueen.com,Fourth flowers from €44.90,,,,,,,,
,0.15,5,130,www.generation-souvenirs.com,15% off sitewide,,,,,,WELCOME,,45826
,0.1,5,130,www.generation-souvenirs.com,10% off when you subscribe to the newsletter,,,,,,,,45798
,Free delivery,5,130,www.generation-souvenirs.com,Free delivery from 69€ of purchases,,,,,,,,45812
,0.16,5,130,www.generation-souvenirs.com,Get Up To 16% Off Retro Stationery,,,,,,,,45794
,0.25,5,130,www.generation-souvenirs.com,Up to 25% off The Book of My Youth,,,,,,,,45791
,24,5,131,www.interflora.fr,Jasmine Flower from 24€,,,,,,,,45763
,5,5,131,www.interflora.fr,Subscribe to the newsletter now and benefit from a €5 reduction,,,,,,,,45738
,Free delivery,5,131,www.interflora.fr,Free delivery from 24€ of purchases,,,,,,,,45974
,34,5,131,www.interflora.fr,Wedding flower from 34€,,,,,,,,45936
,29,5,131,www.interflora.fr,Eternal red roses and their customizable engraved vase from €29,,,,,,,,46009
,-0.05,5,132,www.lakube.com,Exclusive Promo code -5%,Exclusive Kube Promo Code: 5% off orders sitewide,,,,,18758KUBESSPOUT,,45624
,Quick delivery,5,132,www.lakube.com,Fast delivery on your order,,,,,,,,
,0.13,5,132,www.lakube.com,Get up to 13% off the box set of tales and legends from around the world,,,,,,,,45757
,0.13,5,132,www.lakube.com,Save up to 13% on 4 boxes (1 per quarter),,,,,,,,45765
,0.06,5,132,www.lakube.com,Up to 6% off 2 Boxes (1 per quarter),,,,,,,,45765
,"45,99€",5,133,la-maison-du-camelia.fr,Japanese camellia from €45.99,,,,,,,,45854
,Free delivery,5,133,la-maison-du-camelia.fr,Free delivery from 60€ purchase,,,,,,,,
,"51,90€",5,133,la-maison-du-camelia.fr,Camellia sasanqua from €51.90,,,,,,,,45854
,"54,90€",5,133,la-maison-du-camelia.fr,Hybrid camellia from €54.90,,,,,,,,
,"31,90€",5,133,la-maison-du-camelia.fr,White Camellia from €31.90,,,,,,,,
,0.15,5,134,www.madameveutdesroses.com,15% off sitewide,,,,,,NEW15,,
,0.1,5,134,www.madameveutdesroses.com,10% off when you subscribe to the newsletter,,,,,,,,
,Free delivery,5,134,www.madameveutdesroses.com,Free delivery from 50€ of purchases,,,,,,,,
,"59,40€",5,134,www.madameveutdesroses.com,Bouquet of 3 eternal roses with 49 cm stems - Ocean blue from €59.40,,,,,,,,45819
,"89,90€",5,134,www.madameveutdesroses.com,Eternal rose under square bell 22cm - Amoureuse from €89.90,,,,,,,,45854
,0.4,6,135,www.abbeglasses.com,40% discount code,40% reduction on any order over €65.,,,,,SAVEMORE24,,45784
